CNN,Street_Name,Location,X_Coord,Y_Coord,Latitude,Longitude,BOS_District,Zip_Code,SFAR_Neighborhood_Desc,Jurisdiction,Layer,Bike_Path,Accepted
11363000,SAN BRUNO AVE,SAN BRUNO AVE: END to END (0 - 0),6011270.438,2101051.012,37.74972112,-122.4038276, , , ,DPW,PAPER_FWYS,No,N
11364000,SAN BRUNO AVE,SAN BRUNO AVE: ALEMANY BLVD to BARNEVELD AVE (2100 - 2131),6009875.748,2096148.825,37.73618277,-122.4083048,9,94134,Bernal Heights,CALTRANS/DPW,PAPER_FWYS,No,N
11408000,SAN DIEGO AVE,SAN DIEGO AVE: PANAMA ST to SAN LUIS AVE (11 - 49),5992832.57,2086703.896,37.70928019,-122.4665432,11,94112,Outer Mission,DPW,PAPER_FWYS,No,N
11409000,SAN DIEGO AVE,SAN DIEGO AVE: SAN LUIS AVE to DE LONG ST (50 - 72),5992817.577,2086531.597,37.70880624,-122.4665825,11,94112,Outer Mission,DPW,PAPER,No,N
11473000,SAN JOSE AV OFF RAMP,SAN JOSE AV OFF RAMP: SAN JOSE AVE to ARLINGTON ST \ NATICK ST \ WILDER ST (0 - 0),6003445.408,2095558.51,37.73419972,-122.430495,8,94131,Glen Park,DPW,STREETS,Yes,N
11474000,SAN JOSE AV OFF RAMP,SAN JOSE AV OFF RAMP: I-280 S ON RAMP \ SAN JOSE AVE to DIAMOND ST \ MONTEREY BLVD \ SAN JOSE AVE (0 - 0),6002804.561,2095207.841,37.73320054,-122.4326855,8,94131,Glen Park,DPW,STREETS,Yes,N
11475000,SAN JOSE AV ON RAMP,SAN JOSE AV ON RAMP: MONTEREY BLVD to I-280 N OFF RAMP \ SAN JOSE AVE (0 - 0),6002655.265,2094887.126,37.73231146,-122.4331788,8,94131,Bernal Heights,CALTRANS/DPW,STREETS,Yes,N
9483000,SAN JOSE AVE,SAN JOSE AVE: SHAWNEE AVE to MOUNT VERNON AVE \ NAHUA AVE (2451 - 2499),5998273.889,2089976.584,37.71857875,-122.4479727,11,94112,Outer Mission,DPW,STREETS,No,N
9484000,SAN JOSE AVE,SAN JOSE AVE: NIAGARA AVE to SHAWNEE AVE (2401 - 2449),5998387.245,2090190.839,37.71917352,-122.4475963,11,94112,Outer Mission,DPW,STREETS,No,N
11420000,SAN JOSE AVE,SAN JOSE AVE: DIAMOND ST \ MONTEREY BLVD \ SAN JOSE AV OFF RAMP to CALVERT DR \ GORHAM ST (0 - 0),6002143.762,2094790.376,37.73201678,-122.4349402,8,94112,Glen Park,CALTRANS/DPW,PAPER_FWYS,No,N
11423000,SAN JOSE AVE,SAN JOSE AVE: THERESA ST to END (0 - 0),6001407.885,2094239.423,37.73046218,-122.4374449,11,94112,Mission Terrace,CALTRANS/DPW,PAPER_FWYS,No,N
11424000,SAN JOSE AVE,SAN JOSE AVE: END to RIDGE LN (0 - 0),5998180.369,2089888.436,37.71833137,-122.4482896,11,94112,Outer Mission,CALTRANS/DPW,PAPER_FWYS,No,N
11425000,SAN JOSE AVE,SAN JOSE AVE: RIDGE LN to END (0 - 0),5997945.661,2089557.685,37.71740978,-122.4490771,11,94112,Outer Mission,CALTRANS/DPW,PAPER_FWYS,No,N
11439103,SAN JOSE AVE,SAN JOSE AVE: MILTON ST to ROUSSEAU ST (1201 - 1299) -- SOUTH --,6003597.9,2095528.238,37.73412524,-122.4299656,8,94112,Glen Park,DPW,STREETS,Yes,N
11439104,SAN JOSE AVE,SAN JOSE AVE: ROUSSEAU ST to I-280 N OFF RAMP \ SAN JOSE AV ON RAMP (1301 - 1399) -- SOUTH --,6003349.257,2095385.411,37.73371899,-122.430815,8,94131,Glen Park,DPW,STREETS,Yes,N
11439105,SAN JOSE AVE,SAN JOSE AVE: I-280 N OFF RAMP \ SAN JOSE AV ON RAMP to TINGLEY ST (1401 - 1499) -- SOUTH --,6002496.184,2094895.091,37.73232431,-122.4337293,8,94131,Bernal Heights,CALTRANS/DPW,STREETS,No,N
11439106,SAN JOSE AVE,SAN JOSE AVE: TINGLEY ST to THERESA ST (1501 - 1599) -- SOUTH --,6001806.018,2094246.204,37.73050343,-122.436069,11,94112,Mission Terrace,CALTRANS/DPW,STREETS,No,N
11439202,SAN JOSE AVE,SAN JOSE AVE: SAN JOSE AV OFF RAMP to I-280 S ON RAMP \ SAN JOSE AV OFF RAMP (1400 - 1598) -- NORTH --,6003545.736,2095570.686,37.73423884,-122.430149,8,94131,Glen Park,DPW,STREETS,Yes,N
11439203,SAN JOSE AVE,SAN JOSE AVE: I-280 S ON RAMP \ SAN JOSE AV OFF RAMP to THERESA ST (1600 - 1648) -- NORTH --,6002412.99,2094907.851,37.73235462,-122.4340179,8,94131,Glen Park,CALTRANS/DPW,STREETS,No,N
11467101,SAN JOSE AVE,SAN JOSE AVE: BROAD ST \ FARRAGUT AVE to PLYMOUTH AVE \ SICKLES AVE (2801 - 2999) -- SOUTH --,5996388.236,2087615.882,37.71198884,-122.4543202,11,94112,Outer Mission,CALTRANS/DPW,STREETS,No,N
11467202,SAN JOSE AVE,SAN JOSE AVE: LAWRENCE AVE \ SADOWA ST to I-280 S OFF RAMP (2850 - 2898) -- NORTH --,5996228.341,2087665.535,37.71211601,-122.4548764,11,94112,Outer Mission,CALTRANS/DPW,STREETS,No,N
11491000,SAN LUIS AVE,SAN LUIS AVE: SAN DIEGO AVE to NIANTIC AVE (1 - 99),5992583.606,2086585.585,37.70894097,-122.4673951,11,94112,Outer Mission,CALTRANS/DPW,PAPER_FWYS,No,N
11492000,SAN MARCOS AVE,SAN MARCOS AVE: CASTENADA AVE \ LOPEZ AVE to SANTA RITA AVE (100 - 148) -- NORTH --,5993814.659,2100273.99,37.74659698,-122.4641335,7,94116,Forest  Hill,DPW,STREETS,No,N
11518000,SANCHEZ ST,SANCHEZ ST: 19TH ST to END (600 - 611),6003659.861,2104744.679,37.75943495,-122.4304087,8,94114,Eureka Valley - Dolores Heights,DPW,STREETS_PEDESTRI,No,N
15135000,SANDPIPER COVE WAY,SANDPIPER COVE WAY: EXECUTIVE PARK BLVD \ THOMAS MELLON DR to END (0 - 0),6014236.148,2087076.892,37.71151627,-122.3925945,10,94134,Bayview Heights,PRIVATE/DPW,PRIVATE,No,N
15137000,SANDPIPER COVE WAY,SANDPIPER COVE WAY: END to END (0 - 0),6014168.311,2087171.936,37.71177347,-122.3928357,10,94124,Bayview Heights,PRIVATE/DPW,PRIVATE,No,N
15138000,SANDPIPER COVE WAY,SANDPIPER COVE WAY: END to END (0 - 0),6014414.847,2087153.619,37.71173687,-122.3919823,10,94124,Bayview Heights,PRIVATE/DPW,PRIVATE,No,N
11595000,SANTA ROSA AVE,SANTA ROSA AVE: END to OLORAN AVE (328 - 399),6000414.55,2093819.468,37.72925256,-122.4408489,11,94112,Mission Terrace,CALTRANS/DPW,PAPER_FWYS,No,N
11645000,SARGENT ST,SARGENT ST: ORIZABA AVE to END (1 - 18),5993993.137,2089178.909,37.7161429,-122.4627116,11,94132,Ingleside Heights,DPW,STREETS_PEDESTRI,No,N
11657000,SATURN ST,SATURN ST: ORD ST to END (1 - 4),6000745.596,2106015.516,37.76275885,-122.4405788,8,94114,Corona Heights,DPW,STREETS_PEDESTRI,No,N
11661000,SAUL ST,SAUL ST: ALEMANY BLVD to CASE ST (1 - 99),6009721.38,2096037.587,37.73586869,-122.4088306,9,94134,Bernal Heights,CALTRANS/DPW,PAPER_FWYS,No,N
11671000,SCHOOL ALY,SCHOOL ALY: MONTGOMERY ST to END (1 - 99),6011387.707,2119852.335,37.80135177,-122.4047455,3,94133,Telegraph Hill,DPW,UPROW,No,N
19801000,SCIENCE CIR,SCIENCE CIR: CLOUD CIR to CLOUD CIR (1 - 99),5997299.562,2092590.867,37.72570121,-122.451529,7,94112,Sunnyside,PRIVATE/DPW,PRIVATE,No,N
19973000,SCOTT ALY,SCOTT ALY: 05TH ST to END (1 - 50),6011964.368,2112001.119,37.77982641,-122.4021977,6,94107,South of Market,PRIVATE/DPW,PRIVATE,No,N
15136000,SEAL COVE TER,SEAL COVE TER: EMERALD COVE WAY to CANDLESTICK COVE WAY (100 - 199),6013706.536,2087164.76,37.71172811,-122.3944312,10,94134,Bayview Heights,PRIVATE/DPW,PRIVATE,No,N
11753000,SELBY ST,SELBY ST: THOMAS AVE to HELENA ST (1700 - 1764),6011526.148,2096289.214,37.73666053,-122.4026085,10,94124,Silver Terrace,CALTRANS/DPW,PAPER_FWYS,No,N
11754000,SELBY ST,SELBY ST: HELENA ST to WATERVILLE ST (1765 - 1799),6011471.398,2096220.123,37.73646776,-122.4027929,10,94124,Silver Terrace,DPW,PAPER_FWYS,No,N
11755000,SELMA WAY,SELMA WAY: NORIEGA ST to ORTEGA ST (1 - 99),5992463.034,2103304.702,37.75484054,-122.4690277,7,94122,Golden Gate Heights,DPW,UPROW,No,N
11765000,SERGEANT JOHN V YOUNG ST,SERGEANT JOHN V YOUNG ST: SAN JOSE AVE to END (1 - 100),5999275.382,2092289.251,37.72498599,-122.4446771,11,94112,Mission Terrace,RECPARK/DPW,STREETS,No,N
11773000,SERVICE ST,SERVICE ST: STEINER ST to END (1 - 99),6001751.11,2119218.016,37.79906677,-122.4380469,2,94123,Cow Hollow,PRIVATE/DPW,PRIVATE,No,N
11774000,SEVERN ST,SEVERN ST: END to 23RD ST (1 - 99),6004584.439,2102646.322,37.75372569,-122.4270616,8,94114,Noe Valley,DPW,STREETS,No,N
12994000,SFGH ACCESS,SFGH ACCESS: END to 23RD ST (0 - 0),6010950.843,2102852.921,37.75465091,-122.4050596,10,94110,Inner Mission,PRIVATE/DPW,PRIVATE,No,N
11780000,SHAFTER AVE,SHAFTER AVE: ARELIOUS WALKER DR to END (1000 - 1049),6017966.943,2091903.006,37.72497435,-122.3800349,10,94124,Bayview District,DPW,UPROW,No,N
11788000,SHAFTER AVE,SHAFTER AVE: SELBY ST to END (2200 - 2249),6011613.364,2096638.176,37.73762358,-122.4023315,10,94124,Bayview District,DPW,PAPER_FWYS,No,N
11800000,SHELDON TER,SHELDON TER: 15TH AVE to END (1 - 99),5991697.806,2103368.627,37.75497182,-122.4716787,7,94122,Golden Gate Heights,PRIVATE/DPW,PRIVATE,No,N
11806000,SHIELDS ST,SHIELDS ST: ORIZABA AVE to END (1 - 4),5994011.378,2089831.443,37.71793565,-122.4626958,11,94132,Ingleside Heights,RECPARK/DPW,PAPER,No,N
11818000,SHIELDS ST,SHIELDS ST: END to JUNIPERO SERRA BLVD (1090 - 1099),5991221.768,2089866.697,37.71787139,-122.4723408,11,94132,Ingleside Heights,DPW,STREETS_PEDESTRI,No,N
11819000,SHIP ST,SHIP ST: END to CARROLL AVE (0 - 0),6020053.06,2087707.772,37.71356988,-122.3725332, ,94124,NULL,DPW,PAPER_WATER,No,N
11820000,SHIP ST,SHIP ST: CARROLL AVE to DONNER AVE (0 - 0),6019897.892,2087493.207,37.7129722,-122.3730546, ,94124,NULL,DPW,PAPER_WATER,No,N
11821000,SHIP ST,SHIP ST: DONNER AVE to EGBERT AVE (0 - 0),6019732.999,2087266.89,37.71234171,-122.3736089, ,94124,NULL,DPW,PAPER_WATER,No,N
11822000,SHIP ST,SHIP ST: EGBERT AVE to FITZGERALD AVE (0 - 0),6019566.633,2087046.348,37.71172699,-122.3741687, ,94124,NULL,DPW,PAPER_WATER,No,N
11823000,SHIP ST,SHIP ST: FITZGERALD AVE to GILMAN AVE (0 - 0),6019398.008,2086822.812,37.71110393,-122.374736, ,94124,NULL,DPW,PAPER_WATER,No,N
11824000,SHIP ST,SHIP ST: GILMAN AVE to HOLLISTER AVE (0 - 0),6019229.383,2086599.276,37.71048086,-122.3753033, ,94124,NULL,DPW,PAPER_WATER,No,N
11825000,SHIP ST,SHIP ST: HOLLISTER AVE to END (0 - 0),6019072.803,2086391.707,37.7099023,-122.3758301, ,94124,NULL,DPW,PAPER_WATER,No,N
11849000,SHOTWELL ST,SHOTWELL ST: STONEMAN ST to END (1500 - 1599),6008036.813,2099273.726,37.74465992,-122.4148838,9,94110,Bernal Heights,DPW,STREETS,No,N
11850000,SHOUP AVE,SHOUP AVE: ARMSTRONG AVE \ KALMANOVITZ ST to DIANA ST \ WILLIAMS AVE (1 - 99),6013230.417,2093564.235,37.7292733,-122.3965251,10,94124,Bayview District,DPW,UPROW,No,N
11870000,SICKLES AVE,SICKLES AVE: ALEMANY BLVD to ALEMANY BLVD (230 - 249),5996174.759,2087110.012,37.71058759,-122.4550215,11,94112,Outer Mission,CALTRANS/DPW,STREETS,Yes,N
11925000,SILVER AVE,SILVER AVE: SAN BRUNO AVE to BAY SHORE BLVD (1540 - 1666),6010767.076,2094859.965,37.73269371,-122.4051323,9,94134,Silver Terrace,CALTRANS/DPW,STREETS,Yes,N
19698000,SILVERVIEW DR,SILVERVIEW DR: BAYVIEW CIR to BAYVIEW CIR (1 - 99),6013364.527,2095204.907,37.73378571,-122.3961764,10,94124,Silver Terrace,PRIVATE/DPW,PRIVATE,No,N
11944103,SKYLINE BLVD,SKYLINE BLVD: OLYMPIC COUNTRY CLUB RD to END (701 - 799) -- EAST --,5983736.328,2086792.324,37.70899389,-122.4979873,7,94132,Lakeshore,CALTRANS/DPW,STREETS,Yes,N
11944204,SKYLINE BLVD,SKYLINE BLVD: OLYMPIC COUNTRY CLUB RD to END (762 - 798) -- WEST --,5983671.436,2086799.593,37.70901004,-122.4982121,7,94132,Lakeshore,CALTRANS/DPW,STREETS,Yes,N
11974000,SOMERSET ST,SOMERSET ST: END to CAMPBELL AVE (1300 - 1399),6011361.017,2088327.326,37.71478961,-122.4026197,10,94134,Visitacion Valley,DPW,UPROW,No,N
11977000,VICHA RATANAPAKDEE WAY,VICHA RATANAPAKDEE WAY: TERRA VISTA AVE to LYON ST \ OFARRELL ST (1 - 99),5999985.954,2112912.896,37.78165402,-122.4437017,2,94115,Anza Vista,DPW,STREETS_PEDESTRI,No,N
12019101,SOUTH VAN NESS AVE,SOUTH VAN NESS AVE: 13TH ST to ERIE ST (201 - 249) -- EAST --,6007393.734,2108336.444,37.7695079,-122.4177497,9,94103,Inner Mission,CALTRANS/DPW,STREETS,No,N
12019201,SOUTH VAN NESS AVE,SOUTH VAN NESS AVE: 13TH ST to 14TH ST (200 - 298) -- WEST --,6007359.696,2108193.413,37.76911326,-122.4178573,9,94103,Inner Mission,DPW,STREETS,No,N
12050000,SPOFFORD ST,SPOFFORD ST: CLAY ST to OLD CHINATOWN LN \ WASHINGTON ST (1 - 99),6010573.658,2117401.513,37.79457688,-122.4073896,3,94108,Financial District,DPW,STREETS,No,N
12067000,STANDISH AVE,STANDISH AVE: SAN JOSE AVE to OLORAN AVE (1 - 99),6000926.374,2094049.38,37.72991298,-122.4390959,11,94112,Mission Terrace,CALTRANS/DPW,PAPER_FWYS,No,N
12073000,STANLEY ST,STANLEY ST: END to HEAD ST (100 - 199),5993565.164,2087860.57,37.7124984,-122.4640952,11,94132,Ingleside Heights,RECPARK/DPW,PAPER_FWYS,No,N
12074000,STANLEY ST,STANLEY ST: HEAD ST to END (200 - 299),5993427.227,2087862.134,37.71249474,-122.4645721,11,94132,Ingleside Heights,DPW,PAPER_FWYS,No,N
12075000,STANTON ST,STANTON ST: END to GRAND VIEW AVE \ MARKET ST \ YUKON ST (1 - 99),6000406.232,2104049.07,37.75734014,-122.4416114,8,94114,Eureka Valley - Dolores Heights,DPW,STREETS,No,N
12101000,STANYAN ST,STANYAN ST: BELGRAVE AVE to CLARENDON AVE (1300 - 1399),5997572.503,2104721.281,37.759024,-122.45146,8,94114,Clarendon Heights,DPW,STREETS_PEDESTRI,No,N
12102000,STANYAN ST,STANYAN ST: CLARENDON AVE to MOUNTAIN SPRING AVE (1400 - 1499),5997608.375,2104468.001,37.75833062,-122.4513177,7,94114,Clarendon Heights,DPW,UPROW,No,N
12111000,STARVIEW WAY,STARVIEW WAY: DELLBROOK AVE to PANORAMA DR (0 - 0),5997169.579,2101204.59,37.74934497,-122.4525997,7,94131,Midtown Terrace,DPW,STREETS_PEDESTRI,No,N
12114000,STATE DR,STATE DR: LAKE MERCED BLVD to END (1 - 99),5988387.252,2092918.742,37.72608708,-122.4823618,7,94132,Stonestown,DPW,STREETS,No,N
12157000,STERLING ST,STERLING ST: BRYANT ST to I-80 E ON RAMP (1 - 99),6014606.633,2113447.899,37.78394607,-122.3931581,6,94107,South of Market,CALTRANS/DPW,STREETS,No,N
19978000,STERN GROVE CT,STERN GROVE CT: 19TH AVE to END (1 - 99),5990697.045,2096488.77,37.73602356,-122.4746375,7,94132,West Portal,PRIVATE/DPW,PRIVATE,No,N
12160001,STEUART LN,STEUART LN: HOWARD ST \ STEUART ST to END (1 - 99),6015168.35,2116302.634,37.7918157,-122.3914144,6,94105,South Beach,DPW,STREETS,No,N
12182000,STILL ST,STILL ST: LYELL ST to BOSWORTH ST \ LYELL ST (150 - 199),6003125.059,2094652.661,37.73169431,-122.4315379,11,94112,Mission Terrace,DPW,STREETS,Yes,N
12183000,STILL ST,STILL ST: BOSWORTH ST \ LYELL ST to DANTON ST (200 - 299),6002960.674,2094649.018,37.73167499,-122.4321059,11,94112,Mission Terrace,CALTRANS/DPW,STREETS_PEDESTRI,No,N
12185000,STILL ST,STILL ST: LAMARTINE ST to BADGER ST (400 - 499),6002485.441,2094483.432,37.73119338,-122.4337371,11,94112,Mission Terrace,CALTRANS/DPW,STREETS_PEDESTRI,No,N
12193000,STILLMAN ST,STILLMAN ST: 02ND ST to 03RD ST (1 - 99),6013988.157,2112979.979,37.78262689,-122.395265,6,94107,South of Market,DPW,STREETS,No,N
19972000,STONERIDGE LN,STONERIDGE LN: GENEVA AVE to END (100 - 461),6004491.395,2086712.027,37.70996842,-122.426249,11,94134,Crocker Amazon,PRIVATE/DPW,PRIVATE,No,N
12246000,SUMMIT ST,SUMMIT ST: MAJESTIC AVE to MINERVA ST (1 - 49),5996700.687,2088936.547,37.71563299,-122.4533355,11,94112,Oceanview,DPW,UPROW,No,N
12250000,SUMMIT ST,SUMMIT ST: THRIFT ST to LAKEVIEW AVE \ LEE AVE (300 - 399),5996412.955,2089751.157,37.71785323,-122.4543889,11,94112,Oceanview,DPW,STREETS,No,N
15196000,SUMMIT WAY,SUMMIT WAY: BROTHERHOOD WAY to END (0 - 0),5990551.553,2088489.246,37.71405044,-122.4745569,7,94132,Stonestown,PRIVATE/DPW,PRIVATE,No,N
15197000,SUMMIT WAY,SUMMIT WAY: END to END (1 - 320),5990050.031,2088808.256,37.71489729,-122.4763136,7,94132,Stonestown,PRIVATE/DPW,PRIVATE,No,N
12252000,SUNBEAM LN,SUNBEAM LN: JUNIOR TER to CAYUGA AVE (1 - 99),6000389.18,2090478.809,37.72007843,-122.440697,11,94112,Mission Terrace,DPW,STREETS_PEDESTRI,No,N
12253000,SUNGLOW LN,SUNGLOW LN: GLADSTONE DR to OXFORD ST \ SILVER AVE (1 - 99),6006308.955,2093680.213,37.72920413,-122.4204615,11,94112,Excelsior,DPW,UPROW,No,N
12254000,SUNNYDALE AVE,SUNNYDALE AVE: END to BAY SHORE BLVD (200 - 299),6010750.885,2086123.151,37.70870331,-122.4045735,10,94134,Bayview Heights,DPW,STREETS,No,N
12269000,SUNNYDALE AVE,SUNNYDALE AVE: END to PERSIA AVE (0 - 0),6004608.302,2088838.995,37.71581522,-122.4259963,10,94134,Excelsior,RECPARK/DPW,PARKS,No,N
15090000,SUNNYSIDE TER,SUNNYSIDE TER: FOERSTER ST to END (1 - 99),5998348.869,2093655.889,37.72868555,-122.4479783,7,94112,Sunnyside,PRIVATE/DPW,PRIVATE,No,N
12291000,SUNSET BLVD OFF RAMP,SUNSET BLVD OFF RAMP: SLOAT BLVD to SUNSET BLVD (0 - 0),5984960.278,2095615.029,37.73329042,-122.4944071,4,94132,Lakeshore,DPW,STREETS,No,N
12292000,SUNSET BLVD OFF RAMP,SUNSET BLVD OFF RAMP: SLOAT BLVD to SUNSET BLVD (0 - 0),5985322.522,2095575.086,37.73320194,-122.4931518,4,94132,Lakeshore,DPW,STREETS,No,N
12293000,SUNSET BLVD ON RAMP,SUNSET BLVD ON RAMP: SLOAT BLVD to SUNSET BLVD (0 - 0),5985306.33,2095630.508,37.73335317,-122.4932119,4,94132,Lakeshore,DPW,STREETS,No,N
12294000,SUNSET BLVD ON RAMP,SUNSET BLVD ON RAMP: SLOAT BLVD to SUNSET BLVD (0 - 0),5984944.03,2095558.971,37.73313555,-122.4944592,4,94132,Lakeshore,DPW,STREETS,No,N
12363000,SYDNEY WAY,SYDNEY WAY: ULLOA ST to END (50 - 99),5996393.666,2099528.616,37.74469867,-122.4551617,7,94127,Forest Hills Extension,DPW,STREETS,No,N
12373000,TAMPA LN,TAMPA LN: QUESADA AVE to BRIDGEVIEW DR (1 - 99),6013472.057,2095751.634,37.7352929,-122.3958429,10,94124,Silver Terrace,DPW,UPROW,No,N
12379000,TARA ST,TARA ST: END to NIAGARA AVE (117 - 199),5997999.024,2090728.279,37.72062701,-122.4489769,11,94112,Ingleside,DPW,STREETS,No,N
13349000,TARA ST,TARA ST: GENEVA AVE \ I-280 S OFF RAMP \ I-280 S ON RAMP to END (100 - 116),5998126.205,2090957.903,37.72126478,-122.4485538,11,94112,Ingleside,DPW,PAPER_FWYS,No,N
12490000,TENNESSEE ST,TENNESSEE ST: 25TH ST to END (0 - 0),6015653.85,2102004.24,37.7525824,-122.3887359,10,94107,Central Waterfront,DPW,PAPER,No,N
12491000,TENNESSEE ST,TENNESSEE ST: END to 26TH ST (1500 - 1599),6015667.1,2101771.682,37.75194458,-122.3886739,10,94107,Central Waterfront,DPW,STREETS,No,N
12493000,TENNESSEE ST,TENNESSEE ST: CESAR CHAVEZ ST to MARIN ST (1700 - 1799),6015722.642,2100902.018,37.74955974,-122.3884211,10,94124,Bayview District,DPW,STREETS,No,N
12494000,TENNESSEE ST,TENNESSEE ST: MARIN ST to END (1800 - 1899),6015742.932,2100541.961,37.74857222,-122.3883258,10,94124,Bayview District,PORT/DPW,STREETS,No,N
12495000,TENNESSEE ST,TENNESSEE ST: END to TULARE ST (0 - 0),6015755.14,2100325.317,37.74797804,-122.3882685,10,94124,Bayview District,PORT/DPW,PAPER_WATER,No,N
12528000,TERRACE DR,TERRACE DR: SANTA CLARA AVE to TERRACE WALK (100 - 199),5993575.509,2096761.985,37.73694011,-122.4647054,7,94127,Saint Francis Wood,DPW,STREETS,No,N
12529000,TERRACE WALK,TERRACE WALK: SANTA PAULA AVE \ YERBA BUENA AVE to TERRACE DR (200 - 249),5993908.098,2096682.672,37.73674151,-122.4635498,7,94127,Saint Francis Wood,DPW,UPROW,No,N
12530000,TERRACE WALK,TERRACE WALK: TERRACE DR to SAN ANSELMO AVE \ SANTA PAULA AVE (250 - 299),5993729.375,2096424.559,37.73602249,-122.464149,7,94127,Saint Francis Wood,DPW,UPROW,No,N
12533000,TEVIS ST,TEVIS ST: END to CARROLL AVE (0 - 0),6021117.763,2086914.052,37.71144892,-122.3687983, ,94124,NULL,DPW,PAPER_WATER,No,N
12534000,TEVIS ST,TEVIS ST: CARROLL AVE to DONNER AVE (0 - 0),6020961.76,2086704.787,37.71086576,-122.3693231, ,94124,NULL,DPW,PAPER_WATER,No,N
12535000,TEVIS ST,TEVIS ST: DONNER AVE to EGBERT AVE (0 - 0),6020792.168,2086477.295,37.7102318,-122.3698935, ,94124,NULL,DPW,PAPER_WATER,No,N
12536000,TEVIS ST,TEVIS ST: EGBERT AVE to FITZGERALD AVE (0 - 0),6020624.817,2086252.81,37.70960622,-122.3704564, ,94124,NULL,DPW,PAPER_WATER,No,N
12537000,TEVIS ST,TEVIS ST: FITZGERALD AVE to GILMAN AVE (0 - 0),6020459.708,2086031.331,37.70898901,-122.3710118, ,94124,NULL,DPW,PAPER_WATER,No,N
12538000,TEVIS ST,TEVIS ST: GILMAN AVE to END (0 - 0),6020346.559,2085879.552,37.70856605,-122.3713923, ,94124,NULL,DPW,PAPER_WATER,No,N
12545000,TEXAS ST,TEXAS ST: 23RD ST to 25TH ST \ DAKOTA ST (900 - 1099),6013938.075,2102447.056,37.75370303,-122.3947004,10,94107,Potrero Hill,DPW,UPROW,No,N
12567000,THERESA ST,THERESA ST: SAN JOSE AVE to SAN JOSE AVE (290 - 299),6001620.548,2094283.978,37.73059661,-122.4367129,11,94112,Mission Terrace,CALTRANS/DPW,PAPER_FWYS,No,N
12568000,THOMAS AVE,THOMAS AVE: SELBY ST to ELMIRA ST (2200 - 2299),6011361.827,2096476.541,37.73716571,-122.4031898,10,94124,Bayview District,DPW,PAPER_FWYS,No,N
12585000,THORNE WAY,THORNE WAY: BRIDGEVIEW DR to END (1 - 99),6013004.061,2095097.596,37.733471,-122.3974151,10,94124,Silver Terrace,DPW,UPROW,No,N
12586000,THORNTON AVE,THORNTON AVE: END to SAN BRUNO AVE (1 - 9),6010927.56,2094009.266,37.73036684,-122.4045176,9,94134,Portola,DPW,STREETS,No,N
12604000,THORP LN,THORP LN: LAMSON LN to CLOVER LN (1 - 99),6000716.657,2104783.676,37.75937487,-122.4405905,8,94114,Eureka Valley - Dolores Heights,DPW,STREETS,No,N
12605000,THORP LN,THORP LN: CLOVER LN to END (100 - 199),6000468.794,2104769.938,37.75932303,-122.4414468,8,94114,Eureka Valley - Dolores Heights,DPW,STREETS,No,N
12612000,TILLMAN PL,TILLMAN PL: END to GRANT AVE (1 - 99),6011055.604,2115464.262,37.78928461,-122.4055855,3,94108,Downtown,DPW,UPROW,No,N
3916000,TIMOTHY PFLUEGER PL,TIMOTHY PFLUEGER PL: BUSH ST to END (1 - 99),6010384.459,2115759.855,37.79005869,-122.4079284,3,94108,Downtown,DPW,STREETS,No,N
12623000,TOLAND ST,TOLAND ST: GALVEZ AVE to HUDSON AVE (200 - 299),6013119.841,2099535.237,37.74566228,-122.3973259,10,94124,Bayview District,DPW,STREETS,No,N
12639000,TOMPKINS AVE,TOMPKINS AVE: NEVADA ST to PUTNAM ST (800 - 899),6009013.066,2096444.633,37.73694665,-122.4113083,9,94110,Bernal Heights,DPW,UPROW,No,N
19966000,TORRENS CT,TORRENS CT: CLAY ST to END (1 - 50),6007318.89,2116847.781,37.79287376,-122.4186123,3,94109,Nob Hill,PRIVATE/DPW,PRIVATE,No,N
12653000,TOUCHARD ST,TOUCHARD ST: PINE ST to END (1 - 99),6008555.096,2115866.819,37.7902498,-122.4142655,3,94109,Downtown,PRIVATE/DPW,PRIVATE,No,N
15058000,TOWERSIDE AVE,TOWERSIDE AVE: SCHWERIN ST to REY ST (1 - 99),6008602.277,2086733.626,37.71025923,-122.4120425,10,94134,Visitacion Valley,PRIVATE/DPW,PRIVATE,No,N
12664000,TOWNSEND ST,TOWNSEND ST: 05TH ST to 06TH ST (400 - 499),6013045.185,2110022.136,37.77445284,-122.3983197,6,94107,South of Market,DPW,STREETS,Yes,N
12665000,TOWNSEND ST,TOWNSEND ST: 06TH ST to 07TH ST (500 - 599),6012389.191,2109395.356,37.77269528,-122.4005449,6,94103,South of Market,CALTRANS/DPW,STREETS,Yes,N
12671000,TRAINOR ST,TRAINOR ST: 13TH ST to 14TH ST (1 - 99),6008321.601,2108157.665,37.76906919,-122.4145276,9,94103,Inner Mission,CALTRANS/DPW,STREETS,No,N
12680000,TREAT AVE,TREAT AVE: ALABAMA ST to 15TH ST (143 - 199),6008829.533,2107446.358,37.76714462,-122.4127204,9,94103,Inner Mission,DPW,STREETS,No,N
12681000,TREAT AVE,TREAT AVE: 15TH ST to 16TH ST \ HARRISON ST (200 - 299),6008738.151,2107069.434,37.76610455,-122.4130098,9,94103,Inner Mission,DPW,STREETS,No,N
